IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,Location,PdId
096099178,NON-CRIMINAL,LOST PROPERTY,Friday,10/09/2009,23:00,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",9609917871000
091045057,OTHER OFFENSES,VIOLATION OF MUNICIPAL POLICE CODE,Friday,10/09/2009,23:00,PARK,"ARREST, BOOKED",HAIGHT ST / COLE ST,-122.450709919144,37.7695262270693,"(37.7695262270693, -122.450709919144)",9104505730190
096098299,NON-CRIMINAL,LOST PROPERTY,Friday,10/09/2009,23:00,SOUTHERN,NONE,800 Block of HOWARD ST,-122.403890955445,37.7824014072132,"(37.7824014072132, -122.403890955445)",9609829971000
091045029,ASSAULT,BATTERY,Friday,10/09/2009,22:53,MISSION,"ARREST, CITED",300 Block of CHURCH ST,-122.428671666207,37.7653073801622,"(37.7653073801622, -122.428671666207)",9104502904134
091045007,ASSAULT,AGGRAVATED ASSAULT WITH A KNIFE,Friday,10/09/2009,22:52,SOUTHERN,NONE,1000 Block of MARKET ST,-122.411071423064,37.7817511307229,"(37.7817511307229, -122.411071423064)",9104500704012
091044924,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,10/09/2009,22:51,RICHMOND,"ARREST, CITED",GEARY BL / 5TH AV,-122.463213126593,37.7810700704886,"(37.7810700704886, -122.463213126593)",9104492465016
091045063,NON-CRIMINAL,FOUND PROPERTY,Friday,10/09/2009,22:45,NORTHERN,NONE,2000 Block of VANNESS AV,-122.423310664521,37.7943634859292,"(37.7943634859292, -122.423310664521)",9104506372000
091044968,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Friday,10/09/2009,22:41,PARK,NONE,HAIGHT ST / BELVEDERE ST,-122.449647662955,37.7696619195846,"(37.7696619195846, -122.449647662955)",9104496868020
091044899,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,10/09/2009,22:37,BAYVIEW,"ARREST, CITED",PHELPS ST / HUDSON AV,-122.39014562081,37.7411072764719,"(37.7411072764719, -122.39014562081)",9104489965016
091046679,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,10/09/2009,22:30,MISSION,NONE,3600 Block of 22ND ST,-122.42943043046,37.7548501820187,"(37.7548501820187, -122.42943043046)",9104667907021
091044946,OTHER OFFENSES,RESISTING ARREST,Friday,10/09/2009,22:14,TENDERLOIN,"ARREST, BOOKED",600 Block of OFARRELL ST,-122.414850480524,37.7856087588303,"(37.7856087588303, -122.414850480524)",9104494627170
091044946,DRUNKENNESS,UNDER INFLUENCE OF ALCOHOL IN A PUBLIC PLACE,Friday,10/09/2009,22:14,TENDERLOIN,"ARREST, BOOKED",600 Block of OFARRELL ST,-122.414850480524,37.7856087588303,"(37.7856087588303, -122.414850480524)",9104494619090
091044805,OTHER OFFENSES,TRAFFIC VIOLATION,Friday,10/09/2009,22:04,BAYVIEW,"ARREST, CITED",INDUSTRIAL ST / QUESADA AV,-122.4020272865,37.7393393496188,"(37.7393393496188, -122.4020272865)",9104480565015
091044764,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,10/09/2009,22:02,TENDERLOIN,"ARREST, CITED",0 Block of TURK ST,-122.409853729941,37.7833862379382,"(37.7833862379382, -122.409853729941)",9104476465016
091049980,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,10/09/2009,22:00,NORTHERN,NONE,1900 Block of CALIFORNIA ST,-122.426464951476,37.7898996049045,"(37.7898996049045, -122.426464951476)",9104998006244
096098562,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,10/09/2009,22:00,NORTHERN,NONE,POLK ST / GOLDEN GATE AV,-122.418809581375,37.78123525699,"(37.78123525699, -122.418809581375)",9609856206244
091047122,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,10/09/2009,22:00,NORTHERN,NONE,POLK ST / EDDY ST,-122.419183096362,37.7830998244592,"(37.7830998244592, -122.419183096362)",9104712207021
091096000,OTHER OFFENSES,MISCELLANEOUS STATE MISDEMEANOR,Friday,10/09/2009,22:00,NORTHERN,NONE,2800 Block of VANNESS AV,-122.424466568639,37.8018274307311,"(37.8018274307311, -122.424466568639)",9109600027300
091046196,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Friday,10/09/2009,22:00,TARAVAL,NONE,1400 Block of IRVING ST,-122.473358347737,37.7636723200319,"(37.7636723200319, -122.473358347737)",9104619628150
091096000,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Friday,10/09/2009,22:00,NORTHERN,NONE,2800 Block of VANNESS AV,-122.424466568639,37.8018274307311,"(37.8018274307311, -122.424466568639)",9109600064070
091046908,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,10/09/2009,22:00,BAYVIEW,NONE,100 Block of CAMERON WY,-122.387181635995,37.7209669615499,"(37.7209669615499, -122.387181635995)",9104690807021
091044833,NON-CRIMINAL,FOUND PROPERTY,Friday,10/09/2009,22:00,TENDERLOIN,NONE,300 Block of EDDY ST,-122.412930522059,37.7838344374141,"(37.7838344374141, -122.412930522059)",9104483372000
096107624,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Friday,10/09/2009,22:00,NORTHERN,NONE,0 Block of GROVE ST,-122.41742986085,37.7785349354394,"(37.7785349354394, -122.41742986085)",9610762406374
091046077,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Friday,10/09/2009,21:30,TARAVAL,NONE,1400 Block of 43RD AV,-122.502577006911,37.7596185095707,"(37.7596185095707, -122.502577006911)",9104607706241
091046077,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,10/09/2009,21:30,TARAVAL,NONE,1400 Block of 43RD AV,-122.502577006911,37.7596185095707,"(37.7596185095707, -122.502577006911)",9104607707021
096098493,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Friday,10/09/2009,21:30,CENTRAL,NONE,600 Block of GEARY ST,-122.414010814727,37.7866770011071,"(37.7866770011071, -122.414010814727)",9609849306374
091044673,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,10/09/2009,21:11,INGLESIDE,NONE,BADEN ST / MONTEREY BL,-122.439742646877,37.7315851821106,"(37.7315851821106, -122.439742646877)",9104467365016
091044811,NON-CRIMINAL,FIRE REPORT,Friday,10/09/2009,21:00,PARK,NONE,2000 Block of TURK ST,-122.442881214986,37.7790847945008,"(37.7790847945008, -122.442881214986)",9104481168000
091051634,ASSAULT,AGGRAVATED ASSAULT WITH A KNIFE,Friday,10/09/2009,21:00,SOUTHERN,NONE,9TH ST / MISSION ST,-122.414714295579,37.7762310404758,"(37.7762310404758, -122.414714295579)",9105163404012
091055589,NON-CRIMINAL,"DEATH REPORT, CAUSE UNKNOWN",Friday,10/09/2009,21:00,PARK,NONE,2000 Block of OFARRELL ST,-122.438053867276,37.782664870999,"(37.782664870999, -122.438053867276)",9105558961030
096100333,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,10/09/2009,21:00,TARAVAL,NONE,FUNSTON AV / QUINTARA ST,-122.469548519526,37.7489019869351,"(37.7489019869351, -122.469548519526)",9610033306244
096098368,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,10/09/2009,21:00,SOUTHERN,NONE,BRANNAN ST / 2ND ST,-122.392082305321,37.7818457722573,"(37.7818457722573, -122.392082305321)",9609836806244
096098625,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,10/09/2009,21:00,NORTHERN,NONE,LAGUNA ST / SACRAMENTO ST,-122.429096378418,37.790459092622,"(37.790459092622, -122.429096378418)",9609862506244
091044344,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Friday,10/09/2009,20:39,INGLESIDE,NONE,29TH ST / MISSION ST,-122.420896598735,37.7440381549154,"(37.7440381549154, -122.420896598735)",9104434464020
091044645,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Friday,10/09/2009,20:30,TARAVAL,NONE,200 Block of ARCH ST,-122.467036102295,37.7152085943153,"(37.7152085943153, -122.467036102295)",9104464564020
091085263,MISSING PERSON,MISSING ADULT,Friday,10/09/2009,20:30,TARAVAL,LOCATED,900 Block of RIVERA ST,-122.476477554458,37.7468116477445,"(37.7468116477445, -122.476477554458)",9108526374000
096100048,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Friday,10/09/2009,20:30,SOUTHERN,NONE,100 Block of FREMONT ST,-122.39603457293,37.7898611086889,"(37.7898611086889, -122.39603457293)",9610004828150
091044576,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE,Friday,10/09/2009,20:22,MISSION,"ARREST, BOOKED",2000 Block of MISSION ST,-122.41965834371,37.7642205603745,"(37.7642205603745, -122.41965834371)",9104457616621
091044576,OTHER OFFENSES,PAROLE VIOLATION,Friday,10/09/2009,20:22,MISSION,"ARREST, BOOKED",2000 Block of MISSION ST,-122.41965834371,37.7642205603745,"(37.7642205603745, -122.41965834371)",9104457626150
091044576,OTHER OFFENSES,RESISTING ARREST,Friday,10/09/2009,20:22,MISSION,"ARREST, BOOKED",2000 Block of MISSION ST,-122.41965834371,37.7642205603745,"(37.7642205603745, -122.41965834371)",9104457627170
096099532,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Friday,10/09/2009,20:20,SOUTHERN,NONE,800 Block of MARKET ST,-122.406520987144,37.7850629421661,"(37.7850629421661, -122.406520987144)",9609953206374
096097542,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,10/09/2009,20:15,SOUTHERN,NONE,BRANNAN ST / 4TH ST,-122.396533248456,37.7783268978785,"(37.7783268978785, -122.396533248456)",9609754206244
096099087,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Friday,10/09/2009,20:15,RICHMOND,NONE,3RD AV / FULTON ST,-122.460552664492,37.7740299858693,"(37.7740299858693, -122.460552664492)",9609908728160
096098700,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,10/09/2009,20:15,INGLESIDE,NONE,CONGO ST / HEARST AV,-122.442016620955,37.7307208890018,"(37.7307208890018, -122.442016620955)",9609870006244
091044623,DRUG/NARCOTIC,POSSESSION OF MARIJUANA FOR SALES,Friday,10/09/2009,20:10,SOUTHERN,"ARREST, BOOKED",5TH ST / MARKET ST,-122.408068345148,37.7839916768161,"(37.7839916768161, -122.408068345148)",9104462316030
091044554,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Friday,10/09/2009,20:10,INGLESIDE,"ARREST, CITED",4900 Block of MISSION ST,-122.438695075365,37.7196920262929,"(37.7196920262929, -122.438695075365)",9104455406361
091044623,DRUG/NARCOTIC,SALE OF MARIJUANA,Friday,10/09/2009,20:10,SOUTHERN,"ARREST, BOOKED",5TH ST / MARKET ST,-122.408068345148,37.7839916768161,"(37.7839916768161, -122.408068345148)",9104462316040
091050705,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,10/09/2009,20:09,INGLESIDE,NONE,NOE ST / 27TH ST,-122.431414331499,37.7466296499421,"(37.7466296499421, -122.431414331499)",9105070507021
096099156,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Friday,10/09/2009,20:00,CENTRAL,NONE,2500 Block of MASON ST,-122.413814292432,37.8070362071183,"(37.8070362071183, -122.413814292432)",9609915606243
091057842,BURGLARY,"BURGLARY, UNLAWFUL ENTRY",Friday,10/09/2009,20:00,RICHMOND,NONE,7000 Block of CALIFORNIA ST,-122.493013699119,37.7835749890835,"(37.7835749890835, -122.493013699119)",9105784205073
091053298,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Friday,10/09/2009,20:00,MISSION,NONE,CESAR CHAVEZ ST / SOUTH VAN NESS AV,-122.415863818297,37.7482130107284,"(37.7482130107284, -122.415863818297)",9105329871010
091060801,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Friday,10/09/2009,20:00,PARK,NONE,800 Block of CORBETT AV,-122.443311182346,37.753327213597,"(37.753327213597, -122.443311182346)",9106080171010
091046243,NON-CRIMINAL,LOST PROPERTY,Friday,10/09/2009,20:00,CENTRAL,NONE,700 Block of VALLEJO ST,-122.409791662293,37.7985083480435,"(37.7985083480435, -122.409791662293)",9104624371000
096098578,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,10/09/2009,20:00,MISSION,NONE,SEWARD ST / 19TH ST,-122.440798157981,37.7590234929664,"(37.7590234929664, -122.440798157981)",9609857806244
096097815,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,10/09/2009,20:00,CENTRAL,NONE,GEARY ST / POWELL ST,-122.408231026261,37.787359494956,"(37.787359494956, -122.408231026261)",9609781506244
096100292,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,10/09/2009,20:00,TARAVAL,NONE,12TH AV / CRAGMONT AV,-122.469014112651,37.7507980775435,"(37.7507980775435, -122.469014112651)",9610029206244
091044582,DRUG/NARCOTIC,TRANSPORTATION OF MARIJUANA,Friday,10/09/2009,19:58,BAYVIEW,"ARREST, BOOKED",CESAR CHAVEZ ST / 3RD ST,-122.387586780756,37.7502652918644,"(37.7502652918644, -122.387586780756)",9104458216060
091044582,OTHER OFFENSES,TRAFFIC VIOLATION,Friday,10/09/2009,19:58,BAYVIEW,"ARREST, BOOKED",CESAR CHAVEZ ST / 3RD ST,-122.387586780756,37.7502652918644,"(37.7502652918644, -122.387586780756)",9104458265015
091044582,DRUG/NARCOTIC,POSSESSION OF MARIJUANA FOR SALES,Friday,10/09/2009,19:58,BAYVIEW,"ARREST, BOOKED",CESAR CHAVEZ ST / 3RD ST,-122.387586780756,37.7502652918644,"(37.7502652918644, -122.387586780756)",9104458216030
091044429,OTHER OFFENSES,TRAFFIC VIOLATION,Friday,10/09/2009,19:48,NORTHERN,"ARREST, CITED",TURK ST / POLK ST,-122.418996371999,37.7821689138292,"(37.7821689138292, -122.418996371999)",9104442965015
096100258,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,10/09/2009,19:45,TARAVAL,NONE,2200 Block of 9TH AV,-122.467454756331,37.7471660215483,"(37.7471660215483, -122.467454756331)",9610025806244
096098023,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,10/09/2009,19:40,TENDERLOIN,NONE,300 Block of MASON ST,-122.409797430148,37.7864220856559,"(37.7864220856559, -122.409797430148)",9609802306244
091044413,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS",Friday,10/09/2009,19:38,BAYVIEW,NONE,0 Block of BERTHA LN,-122.380990356551,37.7331435009212,"(37.7331435009212, -122.380990356551)",9104441328100
091047752,MISSING PERSON,MISSING ADULT,Friday,10/09/2009,19:30,INGLESIDE,LOCATED,400 Block of ANDERSON ST,-122.415213479177,37.7377808451276,"(37.7377808451276, -122.415213479177)",9104775274000
091044667,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Friday,10/09/2009,19:30,PARK,NONE,600 Block of FREDERICK ST,-122.456223986252,37.7660143439326,"(37.7660143439326, -122.456223986252)",9104466706242
091047235,NON-CRIMINAL,LOST PROPERTY,Friday,10/09/2009,19:30,SOUTHERN,NONE,MARKET ST / 4TH ST,-122.405832474482,37.7857446545609,"(37.7857446545609, -122.405832474482)",9104723571000
091046209,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,10/09/2009,19:30,INGLESIDE,NONE,FRANCE AV / MOSCOW ST,-122.43115257145,37.7165933687556,"(37.7165933687556, -122.43115257145)",9104620907021
091045085,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,10/09/2009,19:30,TARAVAL,NONE,3000 Block of NORIEGA ST,-122.496311763014,37.7534209290325,"(37.7534209290325, -122.496311763014)",9104508507021
091044667,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Friday,10/09/2009,19:30,PARK,NONE,600 Block of FREDERICK ST,-122.456223986252,37.7660143439326,"(37.7660143439326, -122.456223986252)",9104466728160
091064386,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,10/09/2009,19:30,SOUTHERN,NONE,800 Block of BRANNAN ST,-122.404287383732,37.7721179825299,"(37.7721179825299, -122.404287383732)",9106438606244
096097570,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,10/09/2009,19:15,SOUTHERN,NONE,SPEAR ST / HARRISON ST,-122.389432577161,37.7888379056123,"(37.7888379056123, -122.389432577161)",9609757006244
091044316,ROBBERY,ATTEMPTED ROBBERY ON THE STREET WITH A GUN,Friday,10/09/2009,19:15,BAYVIEW,NONE,700 Block of KIRKWOOD AV,-122.374019331833,37.729203356539,"(37.729203356539, -122.374019331833)",9104431603411
091045461,BURGLARY,"BURGLARY OF HOTEL ROOM, UNLAWFUL ENTRY",Friday,10/09/2009,19:00,TENDERLOIN,NONE,0 Block of 5THSTNORTH ST,-122.408648588965,37.7849124714135,"(37.7849124714135, -122.408648588965)",9104546105033
096097586,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Friday,10/09/2009,19:00,SOUTHERN,NONE,BRYANT ST / 5TH ST,-122.400302421513,37.7777992290419,"(37.7777992290419, -122.400302421513)",9609758606374
096097536,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Friday,10/09/2009,19:00,SOUTHERN,NONE,0 Block of 4TH ST,-122.404956956375,37.7851178563953,"(37.7851178563953, -122.404956956375)",9609753606374
091047417,MISSING PERSON,MISSING ADULT,Friday,10/09/2009,19:00,MISSION,LOCATED,800 Block of CAPP ST,-122.417499429971,37.753084671409,"(37.753084671409, -122.417499429971)",9104741774000
091044300,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Friday,10/09/2009,19:00,PARK,NONE,1600 Block of FULTON ST,-122.443961030021,37.7760650711598,"(37.7760650711598, -122.443961030021)",9104430064020
091044877,ROBBERY,ATTEMPTED ROBBERY WITH BODILY FORCE,Friday,10/09/2009,19:00,SOUTHERN,NONE,VANNESS AV / MARKET ST,-122.419257894814,37.7751462916539,"(37.7751462916539, -122.419257894814)",9104487703474
091046124,"SEX OFFENSES, FORCIBLE","FORCIBLE RAPE, BODILY FORCE",Friday,10/09/2009,19:00,INGLESIDE,COMPLAINANT REFUSES TO PROSECUTE,2100 Block of ALEMANY BL,-122.441733117504,37.7181504780055,"(37.7181504780055, -122.441733117504)",9104612402004
091045734,VEHICLE THEFT,STOLEN MOTORCYCLE,Friday,10/09/2009,19:00,PARK,NONE,100 Block of BRODERICK ST,-122.43887424471,37.7715236610043,"(37.7715236610043, -122.43887424471)",9104573407023
091046061,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, FORCIBLE ENTRY",Friday,10/09/2009,19:00,SOUTHERN,NONE,1300 Block of MISSION ST,-122.41525748686,37.7757095884786,"(37.7757095884786, -122.41525748686)",9104606105151
091044350,MISSING PERSON,FOUND PERSON,Friday,10/09/2009,18:45,TARAVAL,NONE,200 Block of RHINE ST,-122.462077608119,37.7082934834998,"(37.7082934834998, -122.462077608119)",9104435075000
091045386,MISSING PERSON,MISSING JUVENILE,Friday,10/09/2009,18:45,TARAVAL,LOCATED,2200 Block of 48TH AV,-122.507031438787,37.7444579146653,"(37.7444579146653, -122.507031438787)",9104538674010
091044598,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Friday,10/09/2009,18:45,CENTRAL,NONE,700 Block of GRANT AV,-122.406246184185,37.793611227697,"(37.793611227697, -122.406246184185)",9104459806363
091044350,MISSING PERSON,MISSING ADULT,Friday,10/09/2009,18:45,TARAVAL,NONE,200 Block of RHINE ST,-122.462077608119,37.7082934834998,"(37.7082934834998, -122.462077608119)",9104435074000
091044219,SUSPICIOUS OCC,"SUSPICIOUS AUTO, POSSIBLY SEX",Friday,10/09/2009,18:42,BAYVIEW,NONE,EVANS AV / CESAR CHAVEZ ST,-122.397289683816,37.7496837059316,"(37.7496837059316, -122.397289683816)",9104421964065
091044463,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Friday,10/09/2009,18:42,MISSION,"ARREST, CITED",2300 Block of 16TH ST,-122.409529913278,37.7657184395282,"(37.7657184395282, -122.409529913278)",9104446306362
091044219,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Friday,10/09/2009,18:42,BAYVIEW,NONE,EVANS AV / CESAR CHAVEZ ST,-122.397289683816,37.7496837059316,"(37.7496837059316, -122.397289683816)",9104421964070
091047439,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,10/09/2009,18:40,SOUTHERN,NONE,1ST ST / FOLSOM ST,-122.394484874311,37.7872982355244,"(37.7872982355244, -122.394484874311)",9104743906244
091044479,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Friday,10/09/2009,18:40,MISSION,NOT PROSECUTED,2300 Block of 16TH ST,-122.409529913278,37.7657184395282,"(37.7657184395282, -122.409529913278)",9104447968020
091044112,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Friday,10/09/2009,18:24,CENTRAL,"ARREST, BOOKED",400 Block of GEARY ST,-122.410699657634,37.7869881885308,"(37.7869881885308, -122.410699657634)",9104411216710
091044112,DRUG/NARCOTIC,UNDER INFLUENCE OF DRUGS IN A PUBLIC PLACE,Friday,10/09/2009,18:24,CENTRAL,"ARREST, BOOKED",400 Block of GEARY ST,-122.410699657634,37.7869881885308,"(37.7869881885308, -122.410699657634)",9104411219095
091044128,MISSING PERSON,FOUND PERSON,Friday,10/09/2009,18:23,BAYVIEW,LOCATED,800 Block of 22ND ST,-122.389743603835,37.7579089802102,"(37.7579089802102, -122.389743603835)",9104412875000
091044128,MISSING PERSON,MISSING ADULT,Friday,10/09/2009,18:23,BAYVIEW,LOCATED,800 Block of 22ND ST,-122.389743603835,37.7579089802102,"(37.7579089802102, -122.389743603835)",9104412874000
091044140,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Friday,10/09/2009,18:23,NORTHERN,PSYCHOPATHIC CASE,IVY ST / POLK ST,-122.418140319493,37.7779690806595,"(37.7779690806595, -122.418140319493)",9104414064020
091044156,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Friday,10/09/2009,18:20,INGLESIDE,"ARREST, BOOKED",COLERIDGE ST / FAIR AV,-122.418787554806,37.7451520599285,"(37.7451520599285, -122.418787554806)",9104415604013
091044156,SECONDARY CODES,GANG ACTIVITY,Friday,10/09/2009,18:20,INGLESIDE,"ARREST, BOOKED",COLERIDGE ST / FAIR AV,-122.418787554806,37.7451520599285,"(37.7451520599285, -122.418787554806)",9104415619400
091044156,ROBBERY,ROBBERY ON THE STREET WITH A DANGEROUS WEAPON,Friday,10/09/2009,18:20,INGLESIDE,"ARREST, BOOKED",COLERIDGE ST / FAIR AV,-122.418787554806,37.7451520599285,"(37.7451520599285, -122.418787554806)",9104415603013
091044231,SUSPICIOUS OCC,SUSPICIOUS PERSON,Friday,10/09/2009,18:07,SOUTHERN,NONE,BRANNAN ST / 6TH ST,-122.400983769855,37.7748078532865,"(37.7748078532865, -122.400983769855)",9104423164080
091044065,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Friday,10/09/2009,18:04,MISSION,"ARREST, BOOKED",1100 Block of POTRERO AV,-122.406324313914,37.7536322498822,"(37.7536322498822, -122.406324313914)",9104406516710
091044065,OTHER OFFENSES,PROBATION VIOLATION,Friday,10/09/2009,18:04,MISSION,"ARREST, BOOKED",1100 Block of POTRERO AV,-122.406324313914,37.7536322498822,"(37.7536322498822, -122.406324313914)",9104406526170
096102577,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,10/09/2009,18:00,INGLESIDE,NONE,0 Block of GAVIOTA WY,-122.447933771296,37.7389542553184,"(37.7389542553184, -122.447933771296)",9610257706244
091047605,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Friday,10/09/2009,18:00,INGLESIDE,NONE,2400 Block of SAN JOSE AV,-122.448303520335,37.7186724826951,"(37.7186724826951, -122.448303520335)",9104760528160
091076422,VEHICLE THEFT,STOLEN TRUCK,Friday,10/09/2009,18:00,PARK,NONE,IRON AL / CORBETT AV,-122.444666877037,37.7578527068227,"(37.7578527068227, -122.444666877037)",9107642207025
091052096,NON-CRIMINAL,LOST PROPERTY,Friday,10/09/2009,18:00,CENTRAL,NONE,400 Block of MASON ST,-122.409925328419,37.7877640990096,"(37.7877640990096, -122.409925328419)",9105209671000
100735092,OTHER OFFENSES,FALSE PERSONATION,Friday,10/09/2009,18:00,SOUTHERN,NONE,900 Block of HOWARD ST,-122.406508487003,37.7803313209065,"(37.7803313209065, -122.406508487003)",10073509209027
096097592,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,10/09/2009,18:00,SOUTHERN,NONE,8TH ST / FOLSOM ST,-122.410065781604,37.7749906792593,"(37.7749906792593, -122.410065781604)",9609759206244
091052927,BURGLARY,"BURGLARY, FORCIBLE ENTRY",Friday,10/09/2009,18:00,BAYVIEW,NONE,1300 Block of ARMSTRONG AV,-122.387620053793,37.7235354411728,"(37.7235354411728, -122.387620053793)",9105292705071
100735092,FORGERY/COUNTERFEITING,"CHECKS, MAKE OR PASS FICTITIOUS",Friday,10/09/2009,18:00,SOUTHERN,NONE,900 Block of HOWARD ST,-122.406508487003,37.7803313209065,"(37.7803313209065, -122.406508487003)",10073509209020
096097564,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,10/09/2009,18:00,SOUTHERN,NONE,5TH ST / MISSION ST,-122.406481972743,37.7827317884887,"(37.7827317884887, -122.406481972743)",9609756406244
091047257,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Friday,10/09/2009,18:00,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",9104725706243
096102298,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Friday,10/09/2009,18:00,BAYVIEW,NONE,700 Block of CAROLINA ST,-122.399963346846,37.7586602446459,"(37.7586602446459, -122.399963346846)",9610229806372
091044388,LARCENY/THEFT,GRAND THEFT SHOPLIFTING,Friday,10/09/2009,17:45,SOUTHERN,"ARREST, BOOKED",800 Block of MARKET ST,-122.407633520742,37.7841893501425,"(37.7841893501425, -122.407633520742)",9104438806364
096097558,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,10/09/2009,17:30,SOUTHERN,NONE,2ND ST / DEBOOM ST,-122.392615825113,37.7822739654253,"(37.7822739654253, -122.392615825113)",9609755806244
091043879,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Friday,10/09/2009,17:29,NORTHERN,NONE,1300 Block of STEINER ST,-122.434137606289,37.7816850865094,"(37.7816850865094, -122.434137606289)",9104387968020
091093517,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Friday,10/09/2009,17:24,CENTRAL,NONE,0 Block of HOTALING PL,-122.402761676604,37.7960524326965,"(37.7960524326965, -122.402761676604)",9109351706374
091043863,FAMILY OFFENSES,FAILURE TO PROVIDE FOR CHILD,Friday,10/09/2009,17:23,MISSION,NONE,1000 Block of POTRERO AV,-122.406539115148,37.7564864109309,"(37.7564864109309, -122.406539115148)",9104386315060
091043926,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,Friday,10/09/2009,17:14,TENDERLOIN,"ARREST, CITED",300 Block of ELLIS ST,-122.411965795229,37.7849141859562,"(37.7849141859562, -122.411965795229)",9104392616010
