id,name,screen_name,location,description,url,followers_count,friends_count,listed_count,created_at,favourites_count,statuses_count,utc_offset,time_zone,verified,geo_enabled,lang,profile_image_url,profile_background_image_url,profile_background_color,profile_link_color
76452765,Rep. Robert Aderholt,Robert_Aderholt,"Haleyville, AL",Proudly serving the 4th Congressional District of Alabama in Congress,http://t.co/pt2xdCLfZI,8761,94,802,2009-09-22 21:16:37,44,1040,-18000,Central Time (US & Canada),true,false,en,http://pbs.twimg.com/profile_images/570322469345431552/muwv_7EV_normal.jpeg,http://pbs.twimg.com/profile_background_images/444155847/Flag.jpg,1C24B0,A60C25
15356407,Rep. Rob Wittman,RobWittman,"Montross, VA","I represent the First Congressional District of Virginia and serve on
the House Armed Services and Natural Resources Committees. I appreciate your thoughts!",http://t.co/JcHDjLlep2,15361,7095,1142,2008-07-08 18:25:49,6,4360,-14400,Eastern Time (US & Canada),true,false,en,http://pbs.twimg.com/profile_images/499275063418302464/Aw8e7K6v_normal.jpeg,http://pbs.twimg.com/profile_background_images/70624730/2010-01-28_13-05-53_143.231.249.141.jpg,003399,003399
993153006,US Rep Rodney Davis,RodneyDavis,"Taylorville, IL",Proudly representing the 13th Congressional District of Illinois.,http://t.co/foaAG4Df,5235,530,377,2012-12-06 14:20:04,15,2387,-18000,Central Time (US & Canada),true,true,en,http://pbs.twimg.com/profile_images/3087862338/4fc4c9aca6ff76b965392bb88b677e70_normal.jpeg,http://pbs.twimg.com/profile_background_images/459415882943303680/o4_xVmMU.jpeg,C0DEED,0084B4
250188760,Ron Wyden,RonWyden,"Oregon & Washington, DC",U.S. Senator from Oregon. @SenateFinance Ranking Member. Follow @WydenPress for updates from my staff. Instagram: http://t.co/xlc8cjtnrN,http://t.co/PeDrcHcuFw,36699,301,1821,2011-02-10 16:08:15,17,2508,-25200,Pacific Time (US & Canada),true,true,en,http://pbs.twimg.com/profile_images/615349495300145152/y5fl3FXe_normal.jpg,http://pbs.twimg.com/profile_background_images/537502357/bg.jpg,FFFFFF,1784B6
140519774,Rosa DeLauro,rosadelauro,"New Haven, CT","Proud to represent CT's 3rd CD. Italian-American, New Haven native, fierce advocate for a strong middle class and those in need. Account maintained by staff.",http://t.co/IEn4FrZ95W,15365,2606,843,2010-05-05 18:11:32,3,4052,-14400,Eastern Time (US & Canada),true,true,en,http://pbs.twimg.com/profile_images/580111793030184960/C2pL-4lC_normal.jpg,http://abs.twimg.com/images/themes/theme15/bg.png,022330,0084B4
14275291,Ileana Ros-Lehtinen,RosLehtinen,"Miami, Florida",Blessed to rep beautiful South Florida and the wonderful folks who live here!,http://t.co/4TcYrpc886,71675,1356,1587,2008-04-01 14:59:30,4,17483,-14400,Eastern Time (US & Canada),true,true,en,http://pbs.twimg.com/profile_images/1963257660/AS917198_normal.JPG,http://abs.twimg.com/images/themes/theme6/bg.gif,709397,FF3300
21269970,Senator Roy Blunt,RoyBlunt,Missouri,Official account of U.S. Senator Roy Blunt. Honored to represent the great state of Missouri.,http://t.co/PG3SSnhQDI,36419,6844,2399,2009-02-19 02:58:03,15,5309,-14400,Eastern Time (US & Canada),true,false,en,http://pbs.twimg.com/profile_images/535810548802125824/X0pxn3zA_normal.jpeg,http://pbs.twimg.com/profile_background_images/404712624/twitter_background_image_3.jpg,C0DEED,0084B4
249288197,Sam Johnson,SamsPressShop,Third District of Texas,Faithfully serving the Third Congressional District of Texas.,http://t.co/16udr7zv3r,3797,437,423,2011-02-08 19:01:18,9,672,-14400,Eastern Time (US & Canada),true,false,en,http://pbs.twimg.com/profile_images/1238704702/CSJ41303WylieRallyCsjCloser_normal.jpg,http://pbs.twimg.com/profile_background_images/862041835/be48c838464ad1d0ab01e510a0e4e4cb.jpeg,D51507,0B1291
249410485,"Sanford Bishop, Jr.",SanfordBishop,Georgia 2nd CD & Washington DC,"Proudly representing Georgia's 2nd Congressional District.
Ranking Member of MilCon/VA Approps Subcommittee 
http://t.co/jORrdOYPnj",http://t.co/ozJucyCFUb,7515,753,505,2011-02-09 00:23:10,35,1208,-14400,Eastern Time (US & Canada),true,true,en,http://pbs.twimg.com/profile_images/2429733840/rjl32rw6zxkszb84av5z_normal.jpeg,http://pbs.twimg.com/profile_background_images/378800000116677422/da053d79162bc9230a13c02fec78db28.jpeg,C0DEED,007BA8
234374703,Senator Joe Manchin,Sen_JoeManchin,"","I proudly serve the people of West Virginia. Please do not hesitate to contact me to share your commonsense ideas, concerns or if you need assistance.",http://t.co/KZ8ptSeHhI,31024,610,1143,2011-01-05 14:13:33,71,3044,-18000,Central Time (US & Canada),true,false,en,http://pbs.twimg.com/profile_images/583716904704970752/eBPIBjSb_normal.jpg,http://pbs.twimg.com/profile_background_images/342514931/manchin_twitter.jpg,EDEDED,006BB3
76649729,Sen. Lamar Alexander,SenAlexander,"","Follow Sen. Alexander in TN, in DC, and in the news.",http://t.co/YlhSoXnhmc,29593,409,1512,2009-09-23 13:58:50,1,1939,-14400,Eastern Time (US & Canada),true,true,en,http://pbs.twimg.com/profile_images/3400691898/e98a1bd4c994a9a318ebe02a83b2fbc3_normal.jpeg,http://pbs.twimg.com/profile_background_images/378800000026259255/de59007b453927d78d651445178fdbe5.jpeg,C0DEED,0084B4
1068481578,Senator Angus King,SenAngusKing,"",News from the office of Independent U.S. Senator Angus King of Maine. Operated by the Press Team. Following/retweeting does not equal an endorsement.,http://t.co/i9TZOoGqOm,11958,535,653,2013-01-07 14:52:27,70,1548,-14400,Eastern Time (US & Canada),true,true,en,http://pbs.twimg.com/profile_images/378800000406004520/c5e846a94969202654cf1ac5fafc3659_normal.jpeg,http://abs.twimg.com/images/themes/theme1/bg.png,045C0E,0084B4
1074518754,Sen. Tammy Baldwin,SenatorBaldwin,"Washington, D.C.","Official Twitter account of United States Senator Tammy Baldwin's office, proudly working for the State of Wisconsin. Tweets from Tammy are signed -TB.",http://t.co/p7vErFeoRD,15217,1397,783,2013-01-09 18:29:44,32,4890,-18000,Central Time (US & Canada),true,true,en,http://pbs.twimg.com/profile_images/3316404323/939430cc551059660976f8b4c21eea92_normal.jpeg,http://abs.twimg.com/images/themes/theme15/bg.png,022330,0084B4
132278386,Barbara Mikulski,SenatorBarb,"Baltimore, MD/Washington DC",U.S. Senator for Maryland,http://t.co/fzmg1jqrSU,37724,88,1789,2010-04-12 20:06:38,24,3925,-18000,Quito,true,false,en,http://pbs.twimg.com/profile_images/378800000022234700/36ab4124ca43bb8a96b1c26c32c55ddf_normal.jpeg,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4
15442036,Sen. Barbara Boxer,SenatorBoxer,"Washington, D.C.",U.S. Senator Barbara Boxer of California.,http://t.co/So19MhgjTh,62763,141,2382,2008-07-15 16:02:13,2,1853,-14400,Eastern Time (US & Canada),true,false,en,http://pbs.twimg.com/profile_images/464147946934517760/EZ8huLG8_normal.png,http://pbs.twimg.com/profile_background_images/183987448/CuffyCove.blm.jpg,AAC3D1,0C2982
21157904,Richard Burr,SenatorBurr,"Winston-Salem, NC",U.S. Senator from North Carolina,http://t.co/MHZvAsvWrN,32458,3334,1953,2009-02-18 01:53:03,5,1895,-18000,Quito,true,false,en,http://pbs.twimg.com/profile_images/588079658819653632/wwdO4Eqv_normal.jpg,http://pbs.twimg.com/profile_background_images/821443790/958deacf216c26cd1a8e60fee00a2323.jpeg,C0DEED,0084B4
117501995,Sen. Maria Cantwell,SenatorCantwell,"Washington, D.C.",Official Twitter account of the Office of U.S. Senator Maria Cantwell -- Tweets come from Cantwell staff,http://t.co/Vr07LJfQqb,15965,406,903,2010-02-25 19:21:52,83,1323,-14400,Eastern Time (US & Canada),true,false,en,http://pbs.twimg.com/profile_images/718036231/youtube_profile_normal.jpg,http://pbs.twimg.com/profile_background_images/78461777/twitterbackground_copy.jpg,B8B6B6,47662D
109071031,Senator Ben Cardin,SenatorCardin,#MD/DC,U.S. Senator Ben Cardin- #Maryland Ranking Member- Senate Foreign Relations Committee,http://t.co/z9qFNLiW0I,29673,314,1590,2010-01-27 22:03:53,233,5168,-14400,Eastern Time (US & Canada),true,true,en,http://pbs.twimg.com/profile_images/616277499534688256/4bPt_tFq_normal.jpg,http://pbs.twimg.com/profile_background_images/458706762556665856/3Ne75toH.jpeg,131516,3B94D9
249787913,Senator Tom Carper,SenatorCarper,Delaware,U.S. Senator for Delaware | Ranking Member of @SenateHSGACDems,http://t.co/0KSoFFra6j,15591,512,927,2011-02-09 19:46:42,49,3820,-14400,Eastern Time (US & Canada),true,true,en,http://pbs.twimg.com/profile_images/378800000497501114/77d2bd85a246e66e8f77670018fbaaca_normal.jpeg,http://pbs.twimg.com/profile_background_images/206172638/moran_twitter.jpg,D6DDE1,1E3F66
19726613,Sen. Susan Collins,SenatorCollins,Maine,"United States Senator from Maine. 

All tweets originate from the Press Office of Senator Susan Collins.",http://t.co/GC3gCGTqQX,36741,939,2080,2009-01-29 18:56:59,33,1496,-14400,Eastern Time (US & Canada),true,true,en,http://pbs.twimg.com/profile_images/588697537013383168/Kf_x_1u1_normal.jpg,http://pbs.twimg.com/profile_background_images/200231365/newbannerbg2.jpg,FFFFFF,516C87
247334603,Senator Dick Durbin,SenatorDurbin,"",Serving the people of Illinois. U.S. Senate Democratic Whip. Follows/RTs do not equal an endorsement.,http://t.co/RrpApq5oN1,57032,1693,2316,2011-02-04 15:50:42,231,4793,-18000,Central Time (US & Canada),true,true,en,http://pbs.twimg.com/profile_images/1254999221/twitterProfilePic_normal.jpg,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4
291756142,Mike Enzi,SenatorEnzi,"",Mike Enzi is Wyoming’s 20th U.S. Senator. His joy of representing Wyoming is topped by few things. (Being a grandfather and fly-fishing are two).,http://t.co/Vxn9wmrQ3U,12770,553,748,2011-05-02 15:26:39,3,2038,-18000,Quito,true,false,en,http://pbs.twimg.com/profile_images/378800000059842815/d29a4825955e66d55338fe6ee386fe30_normal.png,http://pbs.twimg.com/profile_background_images/757844521/6e9194ad8ddbe6113f4192a59db8a0c4.jpeg,022330,0084B4
1071402577,Senator Deb Fischer,SenatorFischer,"",U.S. Senator and Cherry County rancher working to bring some Nebraska common sense to Washington,http://t.co/0O49SY7v,11178,148,684,2013-01-08 16:49:07,21,1736,-14400,Eastern Time (US & Canada),true,false,en,http://pbs.twimg.com/profile_images/519896467318665216/2bTZrb9E_normal.jpeg,http://pbs.twimg.com/profile_background_images/776934757/0f1d0841d864a86abd9e27a363356a3a.jpeg,B4C9FA,1F98C7
1061029050,Sen. Heidi Heitkamp,SenatorHeitkamp,"","Official Twitter account for Heidi Heitkamp, U.S. Senator for #NorthDakota. Learn more on Facebook: https://t.co/sdBAQYB6b4.
Instagram: http://t.co/o02Q1Pt8AC",http://t.co/9NWVrvErQZ,13434,543,617,2013-01-04 17:57:48,295,4632,-18000,Central Time (US & Canada),true,true,en,http://pbs.twimg.com/profile_images/469536084741722112/B8WPmPNM_normal.jpeg,http://pbs.twimg.com/profile_background_images/534730504751161344/m1GKS3rT.png,FFFFFF,1B0482
78403308,Johnny Isakson,SenatorIsakson,GA & DC,"Official Page of U.S. Senator Johnny Isakson (R-Ga.)          (Committees: Veterans' Affairs, Chairman; Ethics, Chairman; Foreign Relations; HELP; Finance)",http://t.co/n3mMYfmg5C,20601,447,1147,2009-09-29 20:09:30,158,1550,-14400,Eastern Time (US & Canada),true,true,en,http://pbs.twimg.com/profile_images/543499427365650432/JitEqhDZ_normal.jpeg,http://pbs.twimg.com/profile_background_images/819575010/789cfa9732fed4d53e8935ed8b08703e.gif,C0DEED,0084B4
211588974,Mark Kirk,SenatorKirk,"Highland Park, Illinois",I serve the people of the state of Illinois in the United States Senate. Please do not hesitate to contact me if you have any questions or need assistance.,http://t.co/kuHdy2AnYX,36612,1845,1747,2010-11-03 17:51:13,0,4427,-18000,Central Time (US & Canada),true,true,en,http://pbs.twimg.com/profile_images/1196593136/Mark_Kirk_Official_Portrait_social_-_twitter_normal.jpg,http://pbs.twimg.com/profile_background_images/876510771/8bb5d62649020ccf61b40cc97941fc40.jpeg,022330,0084B4
225921757,Sen. James Lankford,SenatorLankford,"Oklahoma and Washington, DC",Serving the State of Oklahoma in the United States Senate,http://t.co/TAadQSsJTA,14415,515,822,2010-12-12 20:33:07,1,2846,-14400,Eastern Time (US & Canada),true,false,en,http://pbs.twimg.com/profile_images/562721960216391680/aSIZ4uaG_normal.jpeg,http://abs.twimg.com/images/themes/theme15/bg.png,022330,0084B4
242836537,Sen. Patrick Leahy,SenatorLeahy,"Washington, DC","",http://t.co/yrKgLVIocD,30254,188,1401,2011-01-25 18:20:07,38,5805,-14400,Eastern Time (US & Canada),true,false,en,http://pbs.twimg.com/profile_images/615571271087099904/PpF2mqBH_normal.jpg,http://pbs.twimg.com/profile_background_images/211393248/Leahy_Twitter_BG.png,4D7830,9E410B
18695134,Senator Bob Menendez,SenatorMenendez,"",Proudly serving the State of New Jersey in the United States Senate.,http://t.co/k4dLi6HYYJ,50009,609,2502,2009-01-06 21:01:12,5,4103,-14400,Eastern Time (US & Canada),true,false,en,http://pbs.twimg.com/profile_images/471994418266775552/14FnKiYy_normal.jpeg,http://pbs.twimg.com/profile_background_images/552940589159686144/5edCweKj.jpeg,273447,3283D1
16789970,Senator Harry Reid,SenatorReid,"Searchlight, NV","News from the office of Nevada Senator Harry Reid, the U.S. Senate Democratic Leader.(Español: @SenadorReid)",http://t.co/M090l1ACF8,277996,153,6434,2008-10-15 19:42:08,0,3305,-18000,Quito,true,false,en,http://pbs.twimg.com/profile_images/81906216/reid_square_normal.jpg,http://pbs.twimg.com/profile_background_images/378800000153814112/3Wl4HAJT.jpeg,233E6D,114C7C
1096059529,Senator Jim Risch,SenatorRisch,"Boise & Washington, D.C.",United States Senator Jim Risch (R-ID),http://t.co/EnaXWE63,9215,45,642,2013-01-16 18:58:23,52,385,-14400,Eastern Time (US & Canada),true,false,en,http://pbs.twimg.com/profile_images/3161364149/32f2f83385840438a393070a7e426bde_normal.jpeg,http://pbs.twimg.com/profile_background_images/766172933/f414280361396ecd9efe1f6847fb0024.jpeg,1717EB,C71414
2955485182,Senator Mike Rounds,SenatorRounds,"Pierre, South Dakota",U.S. Senator for South Dakota,http://t.co/gMVH2AwcFu,2776,442,132,2015-01-01 20:23:49,25,444,-14400,Eastern Time (US & Canada),true,true,en,http://pbs.twimg.com/profile_images/555794520311205888/sdPOdu4L_normal.jpeg,http://abs.twimg.com/images/themes/theme1/bg.png,000000,DD2E44
47975734,Sen. Jeff Sessions,SenatorSessions,"Mobile, AL",U.S. Sen. Jeff Sessions (R-AL) serves as the Ranking Member on the Senate Budget Committee. He is in his 3rd term in the Senate.,http://t.co/YAOq1Yfj0b,41351,103,1960,2009-06-17 14:24:08,1,1750,-14400,Eastern Time (US & Canada),true,false,en,http://pbs.twimg.com/profile_images/432890513016889344/9iSGvQb2_normal.jpeg,http://pbs.twimg.com/profile_background_images/432890975342452737/r2lzhuBE.jpeg,E5E5E5,940000
109287731,Sen. Jeanne Shaheen,SenatorShaheen,"Washington, DC",I am currently serving in the United States Senate and am proud to serve the people of New Hampshire. http://t.co/6CyyCKZ22b,http://t.co/6hHVU7gHqa,22927,5604,1255,2010-01-28 15:22:44,59,3502,-14400,Eastern Time (US & Canada),true,true,en,http://pbs.twimg.com/profile_images/431075206988185600/yHvosQks_normal.jpeg,http://abs.twimg.com/images/themes/theme13/bg.gif,B2DFDA,93A644
515822213,Senator Jon Tester,SenatorTester,Montana,Third-generation Montana farmer. Proud grandfather. Former school teacher. Montana's senior Senator.,http://t.co/G4S7FHr0Od,4006,813,247,2012-03-05 20:13:29,24,1077,-14400,Eastern Time (US & Canada),true,true,en,http://pbs.twimg.com/profile_images/459705456974237696/LRM-CeY8_normal.jpeg,http://pbs.twimg.com/profile_background_images/447547788/x58a761bd8b99e2827bcd7c9fe3e13aa.jpg,0C0203,FA610F
217543151,Tim Scott,SenatorTimScott,South Carolina,Official account of U.S. Senator Tim Scott. Honored to represent the great state of South Carolina. RTs and follows dont equal endorsements. #OpportunityAgenda,http://t.co/1JJC5ni0RP,96038,3506,2202,2010-11-19 20:34:30,466,3416,-14400,Eastern Time (US & Canada),true,false,en,http://pbs.twimg.com/profile_images/459065424491999233/95J7eb-P_normal.jpeg,http://pbs.twimg.com/profile_background_images/378800000070739660/d040ddef4d566dc5c08b9aa3734a607a.jpeg,E0DBC8,721717
60828944,Tom Udall,SenatorTomUdall,Santa Fe and Washington,Updates from U.S. Senator Tom Udall from New Mexico. Follow @TomUdallPress for press updates. Photo of Salinas Pueblo Missions National Monument.,http://t.co/ETWpVFzOcZ,19442,5,1235,2009-07-28 06:10:29,2,2152,-14400,Eastern Time (US & Canada),true,false,en,http://pbs.twimg.com/profile_images/544947741948796928/AelkqST6_normal.jpeg,http://pbs.twimg.com/profile_background_images/450688930128474112/40v9oB3O.jpeg,FFFFFF,FF4E3E
264219447,Senator Roger Wicker,SenatorWicker,"Mississippi & Washington, DC",U.S. Senator for the State of Mississippi. Please visit my website for updates from the Senate.,http://t.co/AUGbIUCKKb,16615,287,934,2011-03-11 14:59:01,55,2007,-14400,Eastern Time (US & Canada),true,false,en,http://pbs.twimg.com/profile_images/558671184737206272/h--MnqRy_normal.jpeg,http://pbs.twimg.com/profile_background_images/344918034408689250/3fa9dbbeddc76d097210a3b6b7bd0b4e.jpeg,000000,000000
224285242,Michael F. Bennet,SenBennetCO,Colorado,U.S. Senator for Colorado,http://t.co/bQVU54FnhE,22623,87,1218,2010-12-08 16:29:29,16,1059,-21600,Mountain Time (US & Canada),true,false,en,http://pbs.twimg.com/profile_images/1208526740/Bennet-110309-18474-0009-R-CFF_small_normal.jpg,http://pbs.twimg.com/profile_background_images/540921619510603777/f2uuQVwZ.jpeg,48403A,67C2E1
20597460,Bill Nelson,SenBillNelson,"Florida/ Washington, D.C.",U.S. Sen. Bill Nelson is the senior senator from the state of Florida.,http://t.co/vGd5w3eooK,40924,101,2378,2009-02-11 15:44:25,2,546,-14400,Eastern Time (US & Canada),true,false,en,http://pbs.twimg.com/profile_images/77360086/senateBillNelson_normal.jpg,http://pbs.twimg.com/profile_background_images/26690619/final_twitter_background.jpg,003366,E8854F
278124059,Richard Blumenthal,SenBlumenthal,"Connecticut, USA",Connecticut’s U.S. Senator,http://t.co/MfF8W57FEu,26655,910,1208,2011-04-06 17:13:53,264,5491,-14400,Eastern Time (US & Canada),true,false,en,http://pbs.twimg.com/profile_images/606128312499343360/MYkMczC8_normal.png,http://pbs.twimg.com/profile_background_images/700681397/7be6dec0c815f772c125569e158cc0bd.jpeg,F6F0E1,0956A3
171598736,Senator Bob Casey,SenBobCasey,"",Official twitter profile for the press office of Senator Bob Casey.,http://t.co/EghtimAhrt,25349,421,1200,2010-07-27 18:38:20,137,2397,-14400,Eastern Time (US & Canada),true,true,en,http://pbs.twimg.com/profile_images/594194802629029890/PMrapwli_normal.jpg,http://abs.twimg.com/images/themes/theme1/bg.png,162F53,2F6291
73303753,Senator Bob Corker,SenBobCorker,Tennessee,Official news and updates from United States Senator Bob Corker (R-Tennessee) and his staff.,http://t.co/ZyiE2l8INn,41937,459,2062,2009-09-11 03:56:08,7,2392,-14400,Eastern Time (US & Canada),true,false,en,http://pbs.twimg.com/profile_images/579333332875501568/OCFpGQnO_normal.jpg,http://pbs.twimg.com/profile_background_images/569862735773454336/B-JQ3bGy.jpeg,ABB8C2,404040
2167097881,Office of Sen Booker,SenBookerOfc,"New Jersey * Washington, DC","The U.S. Senate Office of Cory Booker, D-NJ",http://t.co/bl28yzvbjQ,2080,71,80,2013-10-31 19:02:04,55,638,-14400,Eastern Time (US & Canada),false,false,en,http://pbs.twimg.com/profile_images/593816339187441665/mWq3zVTF_normal.png,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4
1262099252,Senator Brian Schatz,SenBrianSchatz,"","Tweets from the Office of Senator Brian Schatz, representing the great state of Hawaii.",http://t.co/TDwLqJb0Q9,5032,1334,396,2013-03-12 14:23:20,0,225,,,true,false,en,http://pbs.twimg.com/profile_images/3370967884/5627448733f2bb29a2aa0e13ad4cd09f_normal.jpeg,http://pbs.twimg.com/profile_background_images/378800000106691076/2b6bbf33a22f72276ed69c7e8f0e4fa2.jpeg,C0DEED,0084B4
193794406,Shelley Moore Capito,SenCapito,"",Proudly serving West Virginia in the United States Senate.,http://t.co/s6UUsbxSHW,13399,962,663,2010-09-22 18:06:14,33,2033,-18000,Central Time (US & Canada),true,false,en,http://pbs.twimg.com/profile_images/570247761044312064/gBmXhrin_normal.jpeg,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4
435500714,Office of Sen. Coons,SenCoonsOffice,Delaware & Washington,"News releases, blog posts, new videos, transcripts and other resources from the office of U.S. Senator @ChrisCoons of Delaware.",http://t.co/YhxmCF9DHF,3713,108,280,2011-12-13 04:02:30,0,2194,-14400,Eastern Time (US & Canada),true,true,en,http://pbs.twimg.com/profile_images/1690317750/cacpress-twitter1_normal.jpg,http://abs.twimg.com/images/themes/theme15/bg.png,022330,0084B4
235217558,Cory Gardner ,SenCoryGardner,Colorado,Proudly serving the state of Colorado in the United States Senate.  This is my official Senate Twitter account. Tweets from Cory are signed -cg.,,11650,639,689,2011-01-07 17:02:56,4,2328,-21600,Mountain Time (US & Canada),true,false,en,http://pbs.twimg.com/profile_images/562347582215573505/4BV0djAm_normal.jpeg,http://pbs.twimg.com/profile_background_images/274704793/gardner_background.jpg,C0DEED,003CB3
212262370,Senator Dan Coats,SenDanCoats,"",U.S. Senator serving Indiana,http://t.co/IBFpNB6ied,21076,648,1220,2010-11-05 15:56:49,8,3692,-14400,Eastern Time (US & Canada),true,false,en,http://pbs.twimg.com/profile_images/2322528053/bgbmeeqjtwzphbmyl9f6_normal.jpeg,http://pbs.twimg.com/profile_background_images/437829186/background__3_.jpg,C0DEED,0084B4
2891210047,SenDanSullivan,SenDanSullivan,"",Official twitter account for U.S. Senator Dan Sullivan.  Proudly serving the state of Alaska.,http://t.co/9uIoLCChCm,1752,205,121,2014-11-05 21:25:42,0,369,-14400,Eastern Time (US & Canada),true,false,en,http://pbs.twimg.com/profile_images/553674509639618560/XOdVwVGN_normal.png,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4
2863210809,David Perdue,sendavidperdue,Georgia,Official Twitter account for U.S. Senator David Perdue of Georgia.,http://t.co/I3Xla94WAO,3757,617,171,2014-11-05 20:58:02,1,526,-14400,Eastern Time (US & Canada),true,false,en,http://pbs.twimg.com/profile_images/563788627864322048/HsMgIiPY_normal.jpeg,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4
266133081,Dean Heller,SenDeanHeller,Nevada,U.S. Senator Dean Heller,http://t.co/tnRta2EeF6,17656,8852,931,2011-03-14 18:31:08,1,3510,-25200,Pacific Time (US & Canada),true,false,en,http://pbs.twimg.com/profile_images/563351918450184192/lSA-G3Vi_normal.jpeg,http://pbs.twimg.com/profile_background_images/625681580921606144/dvL1j1fm.jpg,0A1017,AD0000
216503958,Senator Joe Donnelly,SenDonnelly,"",U.S. Senator Joe Donnelly's communications staff,http://t.co/fSOunnwiXz,16363,208,886,2010-11-16 22:24:01,3,2527,-18000,Central Time (US & Canada),true,true,en,http://pbs.twimg.com/profile_images/3056574144/492143cf67a261108b6d06dafb5864b8_normal.jpeg,http://pbs.twimg.com/profile_background_images/173040465/twitterbkgrd4.JPG,C0DEED,0084B4
476256944,Sen Dianne Feinstein,SenFeinstein,California,United States Senator from California. On Facebook at: http://t.co/siExqwIu,http://t.co/x96JRcShsB,56873,130,2078,2012-01-27 23:06:59,0,2323,-14400,Eastern Time (US & Canada),true,false,en,http://pbs.twimg.com/profile_images/1799394941/DF_Profile_Pic_normal.jpg,http://pbs.twimg.com/profile_background_images/415309805/Golden_Gate_Bridge_for_Twitter_JPEG_TRY_minus_sky.jpg,C0DEED,0084B4
236511574,Senator Gary Peters,SenGaryPeters,"",U.S. Senator proudly representing the state of Michigan.,http://t.co/LDQSc7zibg,10034,1064,607,2011-01-10 19:17:36,48,2161,-14400,Eastern Time (US & Canada),true,false,en,http://pbs.twimg.com/profile_images/565664435516506115/a_4YIiVj_normal.jpeg,http://abs.twimg.com/images/themes/theme1/bg.png,EBEDF5,00638A
486694111,Senator Jack Reed,SenJackReed,"Providence, Rhode Island",Official Twitter feed of Rhode Island’s U.S. Senator Jack Reed.,http://t.co/zRkAemKyYn,14592,14,762,2012-02-08 15:24:01,1,2935,-36000,Hawaii,true,false,en,http://pbs.twimg.com/profile_images/611042380846907393/L-JV9zuJ_normal.jpg,http://pbs.twimg.com/profile_background_images/436126919/twitter-bg.png,C0DEED,42398A
29201047,Senator Jeff Merkley,SenJeffMerkley,Oregon,U.S. Senator from the State of Oregon,http://t.co/g0KThX0Tg5,34558,173,2160,2009-04-06 13:38:39,2,2040,-14400,Eastern Time (US & Canada),true,false,en,http://pbs.twimg.com/profile_images/378800000722784871/b68791dd767a19f46f2676e82f689107_normal.jpeg,http://pbs.twimg.com/profile_background_images/474313102255591424/_wLb5cuU.jpeg,457292,93A427
202206694,Sen. John Barrasso,SenJohnBarrasso,"",U.S. Senator for the great state of Wyoming and @Senate_RPC Chairman.,http://t.co/oAKWpUrAWS,20736,487,1234,2010-10-13 14:49:08,1,2665,-21600,Mountain Time (US & Canada),true,false,en,http://pbs.twimg.com/profile_images/1143907394/twitter_profile_pic_normal.JPG,http://pbs.twimg.com/profile_background_images/161136571/background.jpg,C0DEED,0084B4
382791093,Senator John Hoeven,SenJohnHoeven,North Dakota,U.S. Senator from North Dakota,http://t.co/HwbUPceE1d,12499,491,730,2011-09-30 17:55:30,17,1164,-14400,Eastern Time (US & Canada),true,false,en,http://pbs.twimg.com/profile_images/1575531411/Hoeven_Hearing_normal.jpg,http://pbs.twimg.com/profile_background_images/671696946/841b62ab0576c426937ac98c49e12b0d.jpeg,9E976D,0084B4
19394188,John McCain,SenJohnMcCain,"Phoenix, AZ / Washington, DC","U.S. Senator John McCain (R-AZ), Chairman of Senate Armed Services Committee",,1975579,342,16949,2009-01-23 13:42:31,2,9288,-14400,Eastern Time (US & Canada),true,true,en,http://pbs.twimg.com/profile_images/1189622627/twitter_normal.jpg,http://pbs.twimg.com/profile_background_images/4035204/Twitter-page-3.jpg,0E1058,0A0A0A
296361085,Senator John Thune,SenJohnThune,"","U.S. Senator John Thune, South Dakota. Chairman of @Senate_GOPs & @CommerceGOP. Father. Husband. Avid Outdoorsman. Sports Fan.",http://t.co/OiwOiAFGGw,36330,319,1339,2011-05-10 16:41:48,16,2458,-14400,Eastern Time (US & Canada),true,false,en,http://pbs.twimg.com/profile_images/1347910653/JRTTwitterProfile_normal.jpg,http://pbs.twimg.com/profile_background_images/250481479/TwitterBadlands.jpg,000000,990000
2856787757,Joni Ernst,SenJoniErnst,Iowa ,Official Account of Senator Joni Ernst from Iowa.,http://t.co/zUYK5PQEOd,6789,42,223,2014-11-02 13:32:54,3,337,-14400,Eastern Time (US & Canada),true,true,en,http://pbs.twimg.com/profile_images/560859109470117888/a3odinWf_normal.jpeg,http://abs.twimg.com/images/themes/theme1/bg.png,FFFFFF,4A913C
1267940407,Office of Sen. Kaine,SenKaineOffice,"",Official twitter account for the office of U.S. Senator Tim Kaine of Virginia,http://t.co/BIbkjQxPOh,3362,213,202,2013-03-14 20:33:03,20,436,-14400,Eastern Time (US & Canada),true,false,en,http://pbs.twimg.com/profile_images/3380117631/27a09b5ebee6a11632770bc015389762_normal.jpeg,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4
